"Agriculture Year",District,Crop,Area,"Area Unit",Production,"Production Unit",Productivity,"Productivity Unit"
1988-89,Idukki,Cardamom,55174,Hectare,2378,MT,43,"Kg/ Hectare"
1988-89,Ernakulam,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thrissur,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Palakkad,Cardamom,2929,Hectare,200,MT,68,"Kg/ Hectare"
1988-89,Malappuram,Cardamom,188,Hectare,3,MT,16,"Kg/ Hectare"
1988-89,Kozhikode,Cardamom,194,Hectare,2,MT,10,"Kg/ Hectare"
1988-89,Wayanad,Cardamom,4254,Hectare,200,MT,47,"Kg/ Hectare"
1988-89,Kannur,Cardamom,760,Hectare,15,MT,20,"Kg/ Hectare"
1988-89,Kasaragod,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thiruvananthapuram,Tea,1003,Hectare,803,MT,801,"Kg/ Hectare"
1988-89,Kollam,Tea,1362,Hectare,412,MT,302,"Kg/ Hectare"
1988-89,Pathanamthitta,Tea,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Alappuzha,Tea,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kottayam,Tea,2007,Hectare,67,MT,33,"Kg/ Hectare"
1988-89,Idukki,Tea,23589,Hectare,56111,MT,2379,"Kg/ Hectare"
1988-89,Ernakulam,Tea,2,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thrissur,Tea,451,Hectare,1613,MT,3576,"Kg/ Hectare"
1988-89,Palakkad,Tea,684,Hectare,1945,MT,2844,"Kg/ Hectare"
1988-89,Malappuram,Tea,174,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kozhikode,Tea,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Wayanad,Tea,5346,Hectare,10182,MT,1905,"Kg/ Hectare"
1988-89,Kannur,Tea,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kasaragod,Tea,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thiruvananthapuram,Coffee,50,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kollam,Coffee,202,Hectare,,MT,,"Kg/ Hectare"
1988-89,Pathanamthitta,Coffee,176,Hectare,,MT,,"Kg/ Hectare"
1988-89,Alappuzha,Coffee,23,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kottayam,Coffee,1166,Hectare,,MT,,"Kg/ Hectare"
1988-89,Idukki,Coffee,5667,Hectare,,MT,,"Kg/ Hectare"
1988-89,Ernakulam,Coffee,274,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thrissur,Coffee,32,Hectare,,MT,,"Kg/ Hectare"
1988-89,Palakkad,Coffee,2291,Hectare,10470,MT,6141,"Kg/ Hectare"
1988-89,Malappuram,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kozhikode,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Wayanad,Coffee,55756,Hectare,36955,MT,663,"Kg/ Hectare"
1988-89,Kannur,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kasaragod,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thiruvananthapuram,Cloves,122,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kollam,Cloves,68,Hectare,,MT,,"Kg/ Hectare"
1988-89,Pathanamthitta,Cloves,88,Hectare,,MT,,"Kg/ Hectare"
1988-89,Alappuzha,Cloves,20,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kottayam,Cloves,315,Hectare,,MT,,"Kg/ Hectare"
1988-89,Idukki,Cloves,113,Hectare,,MT,,"Kg/ Hectare"
1988-89,Ernakulam,Cloves,114,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thrissur,Cloves,70,Hectare,,MT,,"Kg/ Hectare"
1988-89,Palakkad,Cloves,5,Hectare,,MT,,"Kg/ Hectare"
1988-89,Malappuram,Cloves,8,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kozhikode,Cloves,18,Hectare,,MT,,"Kg/ Hectare"
1988-89,Wayanad,Cloves,6,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kannur,Cloves,4,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kasaragod,Cloves,,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thiruvananthapuram,Nutmeg,62,Hectare,62,MT,1000,"Kg/ Hectare"
1988-89,Kollam,Nutmeg,72,Hectare,48,MT,667,"Kg/ Hectare"
1988-89,Pathanamthitta,Nutmeg,128,Hectare,117,MT,914,"Kg/ Hectare"
1988-89,Alappuzha,Nutmeg,59,Hectare,22,MT,373,"Kg/ Hectare"
1988-89,Kottayam,Nutmeg,390,Hectare,553,MT,1418,"Kg/ Hectare"
1988-89,Idukki,Nutmeg,145,Hectare,203,MT,1400,"Kg/ Hectare"
1988-89,Ernakulam,Nutmeg,1307,Hectare,3454,MT,2643,"Kg/ Hectare"
1988-89,Thrissur,Nutmeg,351,Hectare,199,MT,567,"Kg/ Hectare"
1988-89,Palakkad,Nutmeg,52,Hectare,32,MT,615,"Kg/ Hectare"
1988-89,Malappuram,Nutmeg,76,Hectare,128,MT,1684,"Kg/ Hectare"
1988-89,Kozhikode,Nutmeg,61,Hectare,20,MT,328,"Kg/ Hectare"
1988-89,Wayanad,Nutmeg,10,Hectare,16,MT,1600,"Kg/ Hectare"
1988-89,Kannur,Nutmeg,113,Hectare,231,MT,2044,"Kg/ Hectare"
1988-89,Kasaragod,Nutmeg,75,Hectare,107,MT,1427,"Kg/ Hectare"
1988-89,Thiruvananthapuram,"Betel leaves",103,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kollam,"Betel leaves",88,Hectare,,MT,,"Kg/ Hectare"
1988-89,Pathanamthitta,"Betel leaves",72,Hectare,,MT,,"Kg/ Hectare"
1988-89,Alappuzha,"Betel leaves",48,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kottayam,"Betel leaves",48,Hectare,,MT,,"Kg/ Hectare"
1988-89,Idukki,"Betel leaves",5,Hectare,,MT,,"Kg/ Hectare"
1988-89,Ernakulam,"Betel leaves",74,Hectare,,MT,,"Kg/ Hectare"
1988-89,Thrissur,"Betel leaves",65,Hectare,,MT,,"Kg/ Hectare"
1988-89,Palakkad,"Betel leaves",9,Hectare,,MT,,"Kg/ Hectare"
1988-89,Malappuram,"Betel leaves",550,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kozhikode,"Betel leaves",25,Hectare,,MT,,"Kg/ Hectare"
1988-89,Wayanad,"Betel leaves",2,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kannur,"Betel leaves",12,Hectare,,MT,,"Kg/ Hectare"
1988-89,Kasaragod,"Betel leaves",39,Hectare,,MT,,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Paddy,20921,Hectare,39036,MT,1866,"Kg/ Hectare"
1989-90,Kollam,Paddy,31074,Hectare,59093,MT,1902,"Kg/ Hectare"
1989-90,Pathanamthitta,Paddy,13949,Hectare,31921,MT,2288,"Kg/ Hectare"
1989-90,Alappuzha,Paddy,64534,Hectare,145133,MT,2249,"Kg/ Hectare"
1989-90,Kottayam,Paddy,30063,Hectare,71175,MT,2368,"Kg/ Hectare"
1989-90,Idukki,Paddy,4914,Hectare,11554,MT,2351,"Kg/ Hectare"
1989-90,Ernakulam,Paddy,69801,Hectare,120101,MT,1721,"Kg/ Hectare"
1989-90,Thrissur,Paddy,74451,Hectare,124698,MT,1675,"Kg/ Hectare"
1989-90,Palakkad,Paddy,146739,Hectare,328812,MT,2241,"Kg/ Hectare"
1989-90,Malappuram,Paddy,54704,Hectare,86845,MT,1588,"Kg/ Hectare"
1989-90,Kozhikode,Paddy,14004,Hectare,16983,MT,1213,"Kg/ Hectare"
1989-90,Wayanad,Paddy,21032,Hectare,42887,MT,2039,"Kg/ Hectare"
1989-90,Kannur,Paddy,20982,Hectare,34587,MT,1648,"Kg/ Hectare"
1989-90,Kasaragod,Paddy,16220,Hectare,28406,MT,1751,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Tapioca,36681,Hectare,669045,MT,18240,"Kg/ Hectare"
1989-90,Kollam,Tapioca,34203,Hectare,616329,MT,18020,"Kg/ Hectare"
1989-90,Pathanamthitta,Tapioca,11656,Hectare,238046,MT,20423,"Kg/ Hectare"
1989-90,Alappuzha,Tapioca,8336,Hectare,154733,MT,18562,"Kg/ Hectare"
1989-90,Kottayam,Tapioca,13594,Hectare,318116,MT,23401,"Kg/ Hectare"
1989-90,Idukki,Tapioca,6810,Hectare,176240,MT,25880,"Kg/ Hectare"
1989-90,Ernakulam,Tapioca,7368,Hectare,143473,MT,19472,"Kg/ Hectare"
1989-90,Thrissur,Tapioca,4147,Hectare,66680,MT,16079,"Kg/ Hectare"
1989-90,Palakkad,Tapioca,10733,Hectare,202236,MT,18842,"Kg/ Hectare"
1989-90,Malappuram,Tapioca,12239,Hectare,205900,MT,16823,"Kg/ Hectare"
1989-90,Kozhikode,Tapioca,3761,Hectare,58726,MT,15614,"Kg/ Hectare"
1989-90,Wayanad,Tapioca,1822,Hectare,57113,MT,31346,"Kg/ Hectare"
1989-90,Kannur,Tapioca,6280,Hectare,111937,MT,17824,"Kg/ Hectare"
1989-90,Kasaragod,Tapioca,2515,Hectare,35398,MT,14075,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Banana,761,Hectare,10286,MT,13516,"Kg/ Hectare"
1989-90,Kollam,Banana,1238,Hectare,14683,MT,11860,"Kg/ Hectare"
1989-90,Pathanamthitta,Banana,1480,Hectare,20072,MT,13562,"Kg/ Hectare"
1989-90,Alappuzha,Banana,449,Hectare,6063,MT,13503,"Kg/ Hectare"
1989-90,Kottayam,Banana,1954,Hectare,28518,MT,14595,"Kg/ Hectare"
1989-90,Idukki,Banana,366,Hectare,5546,MT,15153,"Kg/ Hectare"
1989-90,Ernakulam,Banana,2572,Hectare,35193,MT,13683,"Kg/ Hectare"
1989-90,Thrissur,Banana,1847,Hectare,23406,MT,12672,"Kg/ Hectare"
1989-90,Palakkad,Banana,2481,Hectare,33235,MT,13396,"Kg/ Hectare"
1989-90,Malappuram,Banana,3247,Hectare,38203,MT,11766,"Kg/ Hectare"
1989-90,Kozhikode,Banana,1154,Hectare,13957,MT,12094,"Kg/ Hectare"
1989-90,Wayanad,Banana,1148,Hectare,15291,MT,13320,"Kg/ Hectare"
1989-90,Kannur,Banana,1557,Hectare,20419,MT,13114,"Kg/ Hectare"
1989-90,Kasaragod,Banana,737,Hectare,9888,MT,13417,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Plantain,4737,Hectare,24963,MT,5270,"Kg/ Hectare"
1989-90,Kollam,Plantain,3256,Hectare,14873,MT,4568,"Kg/ Hectare"
1989-90,Pathanamthitta,Plantain,2198,Hectare,14955,MT,6804,"Kg/ Hectare"
1989-90,Alappuzha,Plantain,1973,Hectare,8654,MT,4386,"Kg/ Hectare"
1989-90,Kottayam,Plantain,3106,Hectare,16530,MT,5322,"Kg/ Hectare"
1989-90,Idukki,Plantain,1840,Hectare,13442,MT,7305,"Kg/ Hectare"
1989-90,Ernakulam,Plantain,3043,Hectare,13685,MT,4497,"Kg/ Hectare"
1989-90,Thrissur,Plantain,4343,Hectare,11520,MT,2653,"Kg/ Hectare"
1989-90,Palakkad,Plantain,3473,Hectare,11470,MT,3303,"Kg/ Hectare"
1989-90,Malappuram,Plantain,2950,Hectare,11815,MT,4005,"Kg/ Hectare"
1989-90,Kozhikode,Plantain,2951,Hectare,9123,MT,3091,"Kg/ Hectare"
1989-90,Wayanad,Plantain,1228,Hectare,7647,MT,6227,"Kg/ Hectare"
1989-90,Kannur,Plantain,2784,Hectare,8699,MT,3125,"Kg/ Hectare"
1989-90,Kasaragod,Plantain,1894,Hectare,8045,MT,4248,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Jack,6635,Hectare,15,"Million Nuts",2261,"Nuts/ Hectare"
1989-90,Kollam,Jack,5896,Hectare,18,"Million Nuts",3053,"Nuts/ Hectare"
1989-90,Pathanamthitta,Jack,3051,Hectare,9,"Million Nuts",2950,"Nuts/ Hectare"
1989-90,Alappuzha,Jack,2653,Hectare,4,"Million Nuts",1508,"Nuts/ Hectare"
1989-90,Kottayam,Jack,3700,Hectare,16,"Million Nuts",4324,"Nuts/ Hectare"
1989-90,Idukki,Jack,3024,Hectare,14,"Million Nuts",4630,"Nuts/ Hectare"
1989-90,Ernakulam,Jack,4173,Hectare,12,"Million Nuts",2876,"Nuts/ Hectare"
1989-90,Thrissur,Jack,3762,Hectare,15,"Million Nuts",3987,"Nuts/ Hectare"
1989-90,Palakkad,Jack,3916,Hectare,13,"Million Nuts",3320,"Nuts/ Hectare"
1989-90,Malappuram,Jack,6476,Hectare,17,"Million Nuts",2625,"Nuts/ Hectare"
1989-90,Kozhikode,Jack,9004,Hectare,20,"Million Nuts",2221,"Nuts/ Hectare"
1989-90,Wayanad,Jack,5299,Hectare,14,"Million Nuts",2642,"Nuts/ Hectare"
1989-90,Kannur,Jack,8751,Hectare,52,"Million Nuts",5942,"Nuts/ Hectare"
1989-90,Kasaragod,Jack,2108,Hectare,10,"Million Nuts",4744,"Nuts/ Hectare"
1989-90,Thiruvananthapuram,Cashew,4383,Hectare,3447,MT,786,"Kg/ Hectare"
1989-90,Kollam,Cashew,6908,Hectare,6782,MT,982,"Kg/ Hectare"
1989-90,Pathanamthitta,Cashew,2186,Hectare,2110,MT,965,"Kg/ Hectare"
1989-90,Alappuzha,Cashew,5288,Hectare,1634,MT,309,"Kg/ Hectare"
1989-90,Kottayam,Cashew,1178,Hectare,457,MT,388,"Kg/ Hectare"
1989-90,Idukki,Cashew,958,Hectare,587,MT,613,"Kg/ Hectare"
1989-90,Ernakulam,Cashew,2995,Hectare,1225,MT,409,"Kg/ Hectare"
1989-90,Thrissur,Cashew,6294,Hectare,3198,MT,508,"Kg/ Hectare"
1989-90,Palakkad,Cashew,10100,Hectare,4609,MT,456,"Kg/ Hectare"
1989-90,Malappuram,Cashew,18559,Hectare,9806,MT,528,"Kg/ Hectare"
1989-90,Kozhikode,Cashew,4135,Hectare,2172,MT,525,"Kg/ Hectare"
1989-90,Wayanad,Cashew,812,Hectare,321,MT,395,"Kg/ Hectare"
1989-90,Kannur,Cashew,33969,Hectare,44555,MT,1312,"Kg/ Hectare"
1989-90,Kasaragod,Cashew,25896,Hectare,25355,MT,979,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Coconut,87091,Hectare,533,"Million Nuts",6120,"Nuts/ Hectare"
1989-90,Kollam,Coconut,76752,Hectare,383,"Million Nuts",4990,"Nuts/ Hectare"
1989-90,Pathanamthitta,Coconut,28752,Hectare,128,"Million Nuts",4452,"Nuts/ Hectare"
1989-90,Alappuzha,Coconut,61088,Hectare,307,"Million Nuts",5026,"Nuts/ Hectare"
1989-90,Kottayam,Coconut,48360,Hectare,212,"Million Nuts",4384,"Nuts/ Hectare"
1989-90,Idukki,Coconut,17351,Hectare,74,"Million Nuts",4265,"Nuts/ Hectare"
1989-90,Ernakulam,Coconut,65798,Hectare,419,"Million Nuts",6368,"Nuts/ Hectare"
1989-90,Thrissur,Coconut,77452,Hectare,529,"Million Nuts",6830,"Nuts/ Hectare"
1989-90,Palakkad,Coconut,34468,Hectare,111,"Million Nuts",3220,"Nuts/ Hectare"
1989-90,Malappuram,Coconut,87380,Hectare,415,"Million Nuts",4749,"Nuts/ Hectare"
1989-90,Kozhikode,Coconut,117552,Hectare,658,"Million Nuts",5598,"Nuts/ Hectare"
1989-90,Wayanad,Coconut,4046,Hectare,5,"Million Nuts",1236,"Nuts/ Hectare"
1989-90,Kannur,Coconut,82153,Hectare,386,"Million Nuts",4699,"Nuts/ Hectare"
1989-90,Kasaragod,Coconut,43931,Hectare,198,"Million Nuts",4507,"Nuts/ Hectare"
1989-90,Thiruvananthapuram,Arecanut,2219,Hectare,276,MT,124,"Kg/ Hectare"
1989-90,Kollam,Arecanut,1986,Hectare,383,MT,193,"Kg/ Hectare"
1989-90,Pathanamthitta,Arecanut,1467,Hectare,298,MT,203,"Kg/ Hectare"
1989-90,Alappuzha,Arecanut,1652,Hectare,132,MT,80,"Kg/ Hectare"
1989-90,Kottayam,Arecanut,1665,Hectare,256,MT,154,"Kg/ Hectare"
1989-90,Idukki,Arecanut,1898,Hectare,459,MT,242,"Kg/ Hectare"
1989-90,Ernakulam,Arecanut,4251,Hectare,828,MT,195,"Kg/ Hectare"
1989-90,Thrissur,Arecanut,5670,Hectare,1092,MT,193,"Kg/ Hectare"
1989-90,Palakkad,Arecanut,2614,Hectare,321,MT,123,"Kg/ Hectare"
1989-90,Malappuram,Arecanut,11398,Hectare,1924,MT,169,"Kg/ Hectare"
1989-90,Kozhikode,Arecanut,5629,Hectare,1084,MT,193,"Kg/ Hectare"
1989-90,Wayanad,Arecanut,1428,Hectare,278,MT,195,"Kg/ Hectare"
1989-90,Kannur,Arecanut,9895,Hectare,2263,MT,229,"Kg/ Hectare"
1989-90,Kasaragod,Arecanut,11407,Hectare,2370,MT,208,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Pepper,4418,Hectare,1188,MT,269,"Kg/ Hectare"
1989-90,Kollam,Pepper,8198,Hectare,3589,MT,438,"Kg/ Hectare"
1989-90,Pathanamthitta,Pepper,5578,Hectare,2154,MT,386,"Kg/ Hectare"
1989-90,Alappuzha,Pepper,2848,Hectare,695,MT,244,"Kg/ Hectare"
1989-90,Kottayam,Pepper,10210,Hectare,1724,MT,169,"Kg/ Hectare"
1989-90,Idukki,Pepper,39107,Hectare,18947,MT,484,"Kg/ Hectare"
1989-90,Ernakulam,Pepper,7251,Hectare,1108,MT,153,"Kg/ Hectare"
1989-90,Thrissur,Pepper,5472,Hectare,857,MT,157,"Kg/ Hectare"
1989-90,Palakkad,Pepper,2448,Hectare,311,MT,127,"Kg/ Hectare"
1989-90,Malappuram,Pepper,6455,Hectare,889,MT,138,"Kg/ Hectare"
1989-90,Kozhikode,Pepper,15778,Hectare,2510,MT,159,"Kg/ Hectare"
1989-90,Wayanad,Pepper,23141,Hectare,9148,MT,395,"Kg/ Hectare"
1989-90,Kannur,Pepper,28389,Hectare,8638,MT,304,"Kg/ Hectare"
1989-90,Kasaragod,Pepper,7811,Hectare,2377,MT,304,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Rubber,19924,Hectare,12762,MT,641,"Kg/ Hectare"
1989-90,Kollam,Rubber,34241,Hectare,27563,MT,805,"Kg/ Hectare"
1989-90,Pathanamthitta,Rubber,38213,Hectare,23548,MT,616,"Kg/ Hectare"
1989-90,Alappuzha,Rubber,3223,Hectare,3881,MT,1204,"Kg/ Hectare"
1989-90,Kottayam,Rubber,104105,Hectare,68656,MT,659,"Kg/ Hectare"
1989-90,Idukki,Rubber,37759,Hectare,21939,MT,581,"Kg/ Hectare"
1989-90,Ernakulam,Rubber,57527,Hectare,30609,MT,532,"Kg/ Hectare"
1989-90,Thrissur,Rubber,7778,Hectare,9710,MT,1248,"Kg/ Hectare"
1989-90,Palakkad,Rubber,20872,Hectare,12819,MT,614,"Kg/ Hectare"
1989-90,Malappuram,Rubber,17873,Hectare,17834,MT,998,"Kg/ Hectare"
1989-90,Kozhikode,Rubber,14031,Hectare,18158,MT,1294,"Kg/ Hectare"
1989-90,Wayanad,Rubber,4124,Hectare,2249,MT,545,"Kg/ Hectare"
1989-90,Kannur,Rubber,20810,Hectare,15197,MT,730,"Kg/ Hectare"
1989-90,Kasaragod,Rubber,15994,Hectare,10472,MT,655,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Cocoa,692,Hectare,230,MT,332,"Kg/ Hectare"
1989-90,Kollam,Cocoa,569,Hectare,139,MT,244,"Kg/ Hectare"
1989-90,Pathanamthitta,Cocoa,912,Hectare,512,MT,561,"Kg/ Hectare"
1989-90,Alappuzha,Cocoa,903,Hectare,620,MT,687,"Kg/ Hectare"
1989-90,Kottayam,Cocoa,4489,Hectare,1971,MT,439,"Kg/ Hectare"
1989-90,Idukki,Cocoa,1424,Hectare,529,MT,371,"Kg/ Hectare"
1989-90,Ernakulam,Cocoa,1365,Hectare,640,MT,469,"Kg/ Hectare"
1989-90,Thrissur,Cocoa,447,Hectare,103,MT,230,"Kg/ Hectare"
1989-90,Palakkad,Cocoa,134,Hectare,30,MT,224,"Kg/ Hectare"
1989-90,Malappuram,Cocoa,306,Hectare,129,MT,422,"Kg/ Hectare"
1989-90,Kozhikode,Cocoa,631,Hectare,95,MT,151,"Kg/ Hectare"
1989-90,Wayanad,Cocoa,260,Hectare,94,MT,362,"Kg/ Hectare"
1989-90,Kannur,Cocoa,324,Hectare,98,MT,302,"Kg/ Hectare"
1989-90,Kasaragod,Cocoa,302,Hectare,56,MT,185,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Pineapple,316,Hectare,4006,MT,12677,"Kg/ Hectare"
1989-90,Kollam,Pineapple,333,Hectare,3904,MT,11724,"Kg/ Hectare"
1989-90,Pathanamthitta,Pineapple,143,Hectare,1573,MT,11000,"Kg/ Hectare"
1989-90,Alappuzha,Pineapple,160,Hectare,1651,MT,10319,"Kg/ Hectare"
1989-90,Kottayam,Pineapple,628,Hectare,6783,MT,10801,"Kg/ Hectare"
1989-90,Idukki,Pineapple,272,Hectare,3132,MT,11515,"Kg/ Hectare"
1989-90,Ernakulam,Pineapple,974,Hectare,10729,MT,11015,"Kg/ Hectare"
1989-90,Thrissur,Pineapple,233,Hectare,1916,MT,8223,"Kg/ Hectare"
1989-90,Palakkad,Pineapple,122,Hectare,1487,MT,12189,"Kg/ Hectare"
1989-90,Malappuram,Pineapple,220,Hectare,2354,MT,10700,"Kg/ Hectare"
1989-90,Kozhikode,Pineapple,177,Hectare,2387,MT,13486,"Kg/ Hectare"
1989-90,Wayanad,Pineapple,81,Hectare,148,MT,1827,"Kg/ Hectare"
1989-90,Kannur,Pineapple,804,Hectare,7952,MT,9891,"Kg/ Hectare"
1989-90,Kasaragod,Pineapple,82,Hectare,1410,MT,17195,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Pappaya,681,Hectare,3842,MT,5642,"Kg/ Hectare"
1989-90,Kollam,Pappaya,775,Hectare,673,MT,868,"Kg/ Hectare"
1989-90,Pathanamthitta,Pappaya,403,Hectare,2681,MT,6653,"Kg/ Hectare"
1989-90,Alappuzha,Pappaya,779,Hectare,4065,MT,5218,"Kg/ Hectare"
1989-90,Kottayam,Pappaya,796,Hectare,5405,MT,6790,"Kg/ Hectare"
1989-90,Idukki,Pappaya,429,Hectare,858,MT,2000,"Kg/ Hectare"
1989-90,Ernakulam,Pappaya,1329,Hectare,5515,MT,4150,"Kg/ Hectare"
1989-90,Thrissur,Pappaya,1578,Hectare,6773,MT,4292,"Kg/ Hectare"
1989-90,Palakkad,Pappaya,716,Hectare,5312,MT,7419,"Kg/ Hectare"
1989-90,Malappuram,Pappaya,1706,Hectare,10409,MT,6101,"Kg/ Hectare"
1989-90,Kozhikode,Pappaya,1672,Hectare,821,MT,491,"Kg/ Hectare"
1989-90,Wayanad,Pappaya,178,Hectare,1383,MT,7770,"Kg/ Hectare"
1989-90,Kannur,Pappaya,947,Hectare,4690,MT,4952,"Kg/ Hectare"
1989-90,Kasaragod,Pappaya,363,Hectare,1794,MT,4942,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Mango,5988,Hectare,5423,MT,906,"Kg/ Hectare"
1989-90,Kollam,Mango,5672,Hectare,17613,MT,3105,"Kg/ Hectare"
1989-90,Pathanamthitta,Mango,2098,Hectare,5599,MT,2669,"Kg/ Hectare"
1989-90,Alappuzha,Mango,4218,Hectare,9432,MT,2236,"Kg/ Hectare"
1989-90,Kottayam,Mango,3126,Hectare,3986,MT,1275,"Kg/ Hectare"
1989-90,Idukki,Mango,1483,Hectare,2448,MT,1651,"Kg/ Hectare"
1989-90,Ernakulam,Mango,4413,Hectare,11550,MT,2617,"Kg/ Hectare"
1989-90,Thrissur,Mango,6083,Hectare,2683,MT,441,"Kg/ Hectare"
1989-90,Palakkad,Mango,6796,Hectare,49504,MT,7284,"Kg/ Hectare"
1989-90,Malappuram,Mango,8283,Hectare,35589,MT,4297,"Kg/ Hectare"
1989-90,Kozhikode,Mango,9780,Hectare,31654,MT,3237,"Kg/ Hectare"
1989-90,Wayanad,Mango,2595,Hectare,3041,MT,1172,"Kg/ Hectare"
1989-90,Kannur,Mango,9468,Hectare,37776,MT,3990,"Kg/ Hectare"
1989-90,Kasaragod,Mango,2415,Hectare,9636,MT,3990,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Ginger,117,Hectare,177,MT,1513,"Kg/ Hectare"
1989-90,Kollam,Ginger,542,Hectare,820,MT,1513,"Kg/ Hectare"
1989-90,Pathanamthitta,Ginger,475,Hectare,970,MT,2042,"Kg/ Hectare"
1989-90,Alappuzha,Ginger,120,Hectare,188,MT,1567,"Kg/ Hectare"
1989-90,Kottayam,Ginger,1416,Hectare,2957,MT,2088,"Kg/ Hectare"
1989-90,Idukki,Ginger,1930,Hectare,6542,MT,3390,"Kg/ Hectare"
1989-90,Ernakulam,Ginger,2142,Hectare,5357,MT,2501,"Kg/ Hectare"
1989-90,Thrissur,Ginger,202,Hectare,505,MT,2500,"Kg/ Hectare"
1989-90,Palakkad,Ginger,614,Hectare,1536,MT,2502,"Kg/ Hectare"
1989-90,Malappuram,Ginger,237,Hectare,362,MT,1527,"Kg/ Hectare"
1989-90,Kozhikode,Ginger,828,Hectare,2308,MT,2787,"Kg/ Hectare"
1989-90,Wayanad,Ginger,4990,Hectare,22810,MT,4571,"Kg/ Hectare"
1989-90,Kannur,Ginger,520,Hectare,1740,MT,3346,"Kg/ Hectare"
1989-90,Kasaragod,Ginger,299,Hectare,1000,MT,3344,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Turmeric,22,Hectare,13,MT,591,"Kg/ Hectare"
1989-90,Kollam,Turmeric,108,Hectare,196,MT,1815,"Kg/ Hectare"
1989-90,Pathanamthitta,Turmeric,45,Hectare,119,MT,2644,"Kg/ Hectare"
1989-90,Alappuzha,Turmeric,19,Hectare,36,MT,1895,"Kg/ Hectare"
1989-90,Kottayam,Turmeric,456,Hectare,1228,MT,2693,"Kg/ Hectare"
1989-90,Idukki,Turmeric,190,Hectare,449,MT,2363,"Kg/ Hectare"
1989-90,Ernakulam,Turmeric,640,Hectare,817,MT,1277,"Kg/ Hectare"
1989-90,Thrissur,Turmeric,116,Hectare,194,MT,1672,"Kg/ Hectare"
1989-90,Palakkad,Turmeric,323,Hectare,596,MT,1845,"Kg/ Hectare"
1989-90,Malappuram,Turmeric,87,Hectare,149,MT,1713,"Kg/ Hectare"
1989-90,Kozhikode,Turmeric,298,Hectare,456,MT,1530,"Kg/ Hectare"
1989-90,Wayanad,Turmeric,220,Hectare,618,MT,2809,"Kg/ Hectare"
1989-90,Kannur,Turmeric,284,Hectare,697,MT,2454,"Kg/ Hectare"
1989-90,Kasaragod,Turmeric,123,Hectare,153,MT,1244,"Kg/ Hectare"
1989-90,Thiruvananthapuram,Cardamom,110,Hectare,2,MT,18,"Kg/ Hectare"
1989-90,Kollam,Cardamom,3,Hectare,,MT,,"Kg/ Hectare"
1989-90,Pathanamthitta,Cardamom,913,Hectare,19,MT,21,"Kg/ Hectare"
1989-90,Alappuzha,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1989-90,Kottayam,Cardamom,23,Hectare,1,MT,43,"Kg/ Hectare"
1989-90,Idukki,Cardamom,55174,Hectare,2378,MT,43,"Kg/ Hectare"
1989-90,Ernakulam,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1989-90,Thrissur,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
